word,reading,meanings,level
新入生,しんにゅうせい,freshman; first-year student,N1
浸す,ひたす,to soak; to dip; to drench,N1
深める,ふかめる,to deepen; to heighten; to intensify,N1
申し込み,もうしこみ,application; entry; request; subscription; offer; proposal; overture; challenge,N1
申し出る,もうしでる,to report to; to tell; to suggest; to submit; to request; to make an offer; to come forward with informati,N1
申し入れる,もうしいれる,to propose; to suggest,N1
申し分,もうしぶん,objection; shortcomings,N1
申告,しんこく,report; statement; filing a return; notification,N1
申出,もうしで,proposal; request; claim; report; notice,N1
真っ二つ,まっぷたつ,in two equal parts,N1
真に,まことに,truly; actually; really,N1
真ん丸い,まんまるい,perfectly circular,N1
真ん前,まんまえ,right in front; under the nose,N1
真ん中,まんなか,middle; centre; mid-way,N1
真下,ました,right under; directly below,N1
真実,さな,truth; reality,N1
真珠,しんじゅ,pearl,N1
真上,まうえ,just above; right overhead,N1
真心,まこころ,sincerity; devotion,N1
真相,しんそう,truth; real situation,N1
真理,しんり,truth,N1
神聖,しんせい,holiness; sacredness; dignity,N1
神殿,しんでん,temple; sacred place,N1
神秘,しんぴ,mystery,N1
紳士,しんし,gentleman,N1
親しむ,したしむ,to be intimate with; to befriend,N1
親善,しんぜん,friendship,N1
診療,しんりょう,medical examination and treatment; diagnosis,N1
身なり,みなり,personal appearance,N1
身近,みぢか,near oneself; close to one; familiar,N1
身振り,みぶり,gesture,N1
身体,からだ,the body,N1
辛うじて,かろうじて,barely; narrowly; just manage to do st,N1
辛抱,しんぼう,patience; endurance,N1
進み,すすみ,progress,N1
進化,しんか,evolution; progress,N1
進行,しんこう,advance,N1
進出,しんしゅつ,advance; step forward,N1
進呈,しんてい,presentation,N1
進展,しんてん,progress; development,N1
進度,しんど,progress,N1
進路,しんろ,course; route,N1
震わせる,ふるわせる,to be shaking; to be trembling,N1
人,じん,man; person; people,N1
人格,じんかく,personality; character; individuality,N1
人材,じんざい,man of talent,N1
人質,ひとじち,hostage; prisoner,N1
人情,にんじょう,humanity; empathy; kindness; sympathy; human nature; common sense; customs and manners,N1
人体,じんたい,human body,N1
人柄,ひとがら,personality; character; personal appearance; gentility,N1
人民,じんみん,people; public,N1
人目,じんもく,glimpse; public gaze,N1
刃,は,edge (of a sword),N1
塵取り,ちりとり,dustpan,N1
甚だ,はなはだ,very; greatly; exceedingly,N1
尽きる,つきる,to be used up; to be run out; to be exhausted; to be consumed; to come to an end,N1
尽くす,つくす,to exhaust; to run out; to serve (a person); to befriend,N1
迅速,じんそく,quick; fast; rapid; swift; prompt,N1
図々しい,ずうずうしい,impudent; shameless,N1
図る,はかる,to plot; to attempt; to plan; to take in; to deceive; to devise; to design; to refer A to B,N1
吹奏,すいそう,playing wind instruments,N1
垂れる,たれる,to hang; to droop; to drop; to lower; to pull down; to dangle; to sag; to drip; to ooze; to trickle; to leave,N1
推進,すいしん,propulsion; driving force,N1
推測,すいそく,guess; conjecture,N1
推理,すいり,reasoning; inference; mystery or detective genre (movie  novel  etc.),N1
水気,すいき,1.  moisture; dampness; vapor; 2.  dropsy; edema,N1
水源,すいげん,source of river; fountainhead,N1
水洗,すいせん,flushing,N1
水田,すいでん,(water-filled) paddy field,N1
粋,いき,chic; style; purity; essence,N1
衰える,おとろえる,to become weak; to decline; to wear; to abate; to decay; to wither; to waste away,N1
遂げる,とげる,to accomplish; to achieve; to carry out,N1
崇拝,すうはい,worship; adoration; admiration; cult,N1
嵩む,かさむ,to pile up; to increase,N1
嵩張る,かさばる,to be bulky; to be unwieldy; to grow voluminous,N1
数詞,すうし,numeral,N1
雛,ひな,young bird; chick; doll,N1
据える,すえる,to set (table); to lay (foundation); to place (gun); to apply (moxa),N1
据え付ける,すえつける,to install; to equip; to mount,N1
裾,すそ,(trouser) cuff; (skirt) hem; cut edge of a hairdo; foot of mountain,N1
澄ます,すます,to clear; to make clear; to be unruffled; to look unconcerned; to look demure; look prim; put on airs,N1
世,よ,world; society; age; generation,N1
世辞,せじ,flattery; compliment,N1
世帯,せたい,household,N1
世代,せだい,generation; the world; the age,N1
世論,せろん,public opinion,N1
是正,ぜせい,correction; revision,N1
是非とも,ぜひとも,by all means (with sense of not taking no for an answer),N1
制,せい,system; organization; imperial command; laws; regulation; control; government; suppression; restraint; holdin,N1
制する,せいする,to control; to command; to get the better of,N1
制裁,せいさい,restraint; sanctions; punishment,N1
制定,せいてい,enactment; establishment; creation,N1
制服,せいふく,uniform,N1
制約,せいやく,limitation; restriction; condition; constraints,N1
勢力,せいりょく,influence; power; might; strength; potency; force; energy,N1
姓名,せいめい,full name,N1
征服,せいふく,conquest; subjugation; overcoming,N1
成り立つ,なりたつ,to conclude; to consist of; to be practical (logical  feasible  viable); to hold true,N1
成るべく,なるべく,as much as possible,N1
成る丈,なるたけ,as much as possible; if possible,N1
成果,せいか,results; fruits,N1
成熟,せいじゅく,maturity; ripeness,N1
成年,せいねん,majority; adult age,N1
政権,せいけん,administration; political power,N1
政策,せいさく,political measures; policy,N1
整える,ととのえる,to put in order; to get ready; to arrange; to adjust,N1
整然,せいぜん,orderly; regular; well-organized; trim; accurate,N1
整列,せいれつ,stand in a row; form a line,N1
星座,せいざ,constellation,N1
晴天,せいてん,fine weather,N1
正しく,まさしく,surely; no doubt; evidently,N1
正に,まさに,correctly; surely,N1
正解,せいかい,correct; right; correct interpretation (answer  solution),N1
正規,せいき,regular; legal; formal; established; legitimate,N1
正義,せいぎ,justice; right; righteousness; correct meaning,N1
正常,せいじょう,normalcy; normality; normal,N1
正当,せいとう,just; justifiable; right; due; proper; equitable; reasonable; legitimate; lawful,N1
清々しい,すがすがしい,fresh; refreshing,N1
清らか,きよらか,clean; pure; chaste,N1
清算,せいさん,liquidation; settlement,N1
清純,せいじゅん,purity; innocence,N1
清濁,せいだく,good and evil; purity and impurity,N1
生,き,pure; undiluted; raw; crude,N1
生かす,いかす,to revive; to resuscitate; to make use of,N1
生まれつき,うまれつき,by nature; by birth; native,N1
生やす,はやす,to grow; to cultivate; to wear beard,N1
生育,せいいく,growth; development; breeding,N1
生温い,なまぬるい,lukewarm; halfhearted,N1
生計,せいけい,livelihood; living,N1
生死,せいし,life and death,N1
生臭い,なまぐさい,smelling of fish or blood; fish or meat,N1
生真面目,きまじめ,too serious; person who is too serious; honesty; sincerity,N1
生身,なまみ,living flesh; flesh and blood; the quick,N1
生理,せいり,physiology; menses,N1
盛り上がる,もりあがる,to rouse; to swell; to rise,N1
盛る,さかる,to prosper; to flourish; to copulate (animals),N1
盛装,せいそう,be dressed up; wear rich clothes,N1
盛大,せいだい,grand; prosperous; magnificent,N1
精巧,せいこう,elaborate; delicate; exquisite,N1
精密,せいみつ,precise; exact; detailed; minute; close,N1
聖書,せいしょ,Bible; scriptures,N1
声明,せいめい,declaration; statement; proclamation,N1
製,せい,-made; make,N1
製鉄,せいてつ,iron manufacture,N1
製法,せいほう,manufacturing method; recipe; formula,N1
西日,にしび,westering sun,N1
誠,まこと,truth; faith; fidelity; sincerity; trust; confidence; reliance; devotion,N1
誠実,せいじつ,sincere; honest; faithful,N1
青春,せいしゅん,youth; springtime of life; adolescent,N1
静止,せいし,stillness; repose; standing still,N1
静的,せいてき,static,N1
税務署,ぜいむしょ,tax office,N1
脆い,もろい,brittle; fragile; tender-hearted,N1
惜しむ,おしむ,to be frugal; to value; to regret,N1
積もり,つもり,intention; plan,N1
責務,せきむ,duty; obligation,N1
赤ちゃん,あかちゃん,baby; infant,N1
赤らむ,あからむ,to become red; to redden; to blush,N1
赤字,あかじ,deficit; go in the red,N1
跡継ぎ,あとつぎ,heir; successor,N1
跡切れる,とぎれる,to pause; to be interrupted,N1
切っ掛け,きっかけ,chance; start; cue; excuse; motive; impetus; occasion,N1
切ない,せつない,painful; trying; oppressive; suffocating,N1
切り,きり,limits; end; bounds; period; place to leave off; closing sentence; all there is; only; since,N1
切り替える,きりかえる,to change; to exchange; to convert; to renew; to throw a switch; to replace; to switch over,N1
切れ目,きれめ,break; pause; gap; end; rift; interruption; cut; section; notch; incision; end (of a task),N1
切開,せっかい,clearing (land); opening up; cutting through,N1
切実,せつじつ,compelling; serious; severe; acute; earnest; pressing; urgent,N1
接ぐ,つぐ,to join; to piece together; to set (bones); to graft (trees),N1
接触,せっしょく,touch; contact,N1
接続詞,せつぞくし,conjunction,N1
折り返す,おりかえす,to turn up; to fold back,N1
折衷,せっちゅう,compromise; cross; blending; eclecticism,N1
設ける,もうける,to create; to establish,N1
設置,せっち,establishment; institution,N1
設定,せってい,establishment; creation,N1
設立,せつりつ,establishment; foundation; institution,N1
節,せつ,node; section; occasion; time,N1
説く,とく,to explain; to advocate; to preach; to persuade,N1
説得,せっとく,persuasion,N1
雪崩,なだれ,avalanche,N1
絶える,たえる,to die out; to peter out; to become extinct,N1
絶つ,たつ,to sever; to cut off; to suppress; to abstain (from),N1
絶版,ぜっぱん,out of print,N1
絶望,ぜつぼう,despair; hopelessness,N1
仙,せん,hermit; wizard,N1
先だって,せんだって,recently; the other day,N1
先に,さきに,before; earlier than; ahead; beyond; away; previously; recently,N1
先行,せんこう,preceding; going first,N1
先先月,せんせんげつ,month before last,N1
先先週,せんせんしゅう,week before last,N1
先代,せんだい,family predecessor; previous age; previous generation,N1
先着,せんちゃく,first arrival,N1
先天的,せんてんてき,a priori; inborn; innate; inherent; congenital; hereditary,N1
占領,せんりょう,occupation; capture; possession; have a room to oneself,N1
宣教,せんきょう,religious mission,N1
宣言,せんげん,declaration; proclamation; announcement,N1
専ら,もっぱら,wholly; solely; entirely,N1
専修,せんしゅう,specialization,N1
専用,せんよう,exclusive use; personal use,N1
戦,いくさ,war; battle; campaign; fight,N1
戦災,せんさい,war damage,N1
戦術,せんじゅつ,tactics,N1
戦闘,せんとう,battle; fight; combat,N1
戦力,せんりょく,war potential,N1
浅ましい,あさましい,wretched; miserable; shameful; mean; despicable; abject,N1
染まる,そまる,to dye,N1
染みる,しみる,to pierce; to permeate,N1
染める,そめる,to dye; to colour,N1
潜る,くぐる,1.  to drive; to pass through; 2.  to evade; to hide; 3.  to dive (into or under water); to go undergro,N1
潜水,せんすい,diving,N1
潜入,せんにゅう,infiltration; sneaking in,N1
煽てる,おだてる,to stir up; to instigate; to flatter,N1
繊維,せんい,fibre; fiber; textile,N1
船舶,せんぱく,ship,N1
選挙,せんきょ,election,N1
選考,せんこう,selection; screening,N1
鮮やか,あざやか,vivid; clear; brilliant,N1
前,せん,before,N1
前もって,まえもって,in advance; beforehand; previously,N1
前置き,まえおき,preface; introduction,N1
前提,ぜんてい,preamble; premise; reason; prerequisite,N1
前途,ぜんと,future prospects; outlook; the journey ahead,N1
前売り,まえうり,advance sale; booking,N1
前例,ぜんれい,precedent,N1
善し悪し,よしあし,good or bad; merits or demerits; quality; suitability,N1
善良,ぜんりょう,goodness; excellence; virtue,N1
然うして,そうして,and; like that,N1
然し,しかし,however; but,N1
然して,そして,and,N1
然しながら,しかしながら,nevertheless; however,N1
然も,さも,with gusto; with satisfaction,N1
全快,ぜんかい,complete recovery of health,N1
全盛,ぜんせい,height of prosperity,N1
全滅,ぜんめつ,annihilation,N1
禅,ぜん,Zen (Buddhism),N1
繕う,つくろう,to mend; to repair; to fix; to patch up; to darn; to tidy up; to adjust; to trim,N1
膳,ぜん,(small) table; tray; meal,N1
措置,そち,measure; step,N1
疎か,おろそか,neglect; negligence; carelessness,N1
粗筋,あらすじ,outline; summary,N1
素っ気ない,そっけない,cold; short; curt; blunt,N1
素材,そざい,raw materials; subject matter,N1
素早い,すばやい,fast; quick; prompt; agile,N1
素敵,すてき,lovely; dreamy; beautiful; great; fantastic; superb; cool; capital,N1
素朴,そぼく,simplicity; artlessness; naivete,N1
組み合わせ,くみあわせ,combination,N1
組み合わせる,くみあわせる,to join together; to combine; to join up,N1
組み込む,くみこむ,to insert; to include; to cut in (printing),N1
訴え,うったえ,lawsuit; complaint,N1
訴訟,そしょう,litigation; lawsuit,N1
阻む,はばむ,to keep someone from doing; to stop; to prevent; to check; to hinder; to obstruct; to oppose; to thwart,N1
阻止,そし,obstruction; check; hindrance; prevention; interdiction,N1
鼠,ねず,1.  mouse; rat; 2.  dark gray; slate color,N1
僧,そう,monk; priest,N1
創刊,そうかん,launching (e.g. newspaper); first issue,N1
創造,そうぞう,creation,N1
創立,そうりつ,establishment; founding; organization,N1
壮大,そうだい,magnificent; grand; majestic; splendid,N1
爽やか,さわやか,fresh; refreshing; invigorating; clear; fluent; eloquent,N1
捜査,そうさ,search (esp. in criminal investigations); investigation,N1
捜索,そうさく,search (esp. for someone or something missing); investigation,N1
掻き回す,かきまわす,to stir up; to churn; to ransack; to disturb,N1
操る,あやつる,to manipulate; to operate; to pull strings,N1
操縦,そうじゅう,management; handling; control; manipulation,N1
早める,はやめる,to hasten; to quicken; to expedite; to precipitate; to accelerate,N1
早急,さっきゅう,urgent,N1
漕ぐ,こぐ,to row; to scull; to pedal,N1
争い,あらそい,dispute; strife; quarrel; dissension; conflict; rivalry; contest,N1
相,あい,together; mutually; fellow,N1
相応,そうおう,suitability; fitness,N1
相応しい,ふさわしい,appropriate,N1
相場,そうば,market price; speculation; estimation,N1
相対,あいたい,confrontation; facing; between ourselves; no third party; tete-a-tete,N1
相変わらず,あいかわらず,as ever; as usual; the same,N1
総,そう,whole; all; general; gross,N1
総会,そうかい,general meeting,N1
総合,そうごう,synthesis; coordination; putting together; integration; composite,N1
草臥れる,くたびれる,to get tired; to wear out,N1
葬る,ほうむる,to bury; to inter; to entomb; to consign to oblivion; to shelve,N1
藻掻く,もがく,to struggle; to wriggle; to be impatient,N1
装飾,そうしょく,ornament,N1
装備,そうび,equipment,N1
走行,そうこう,running a wheeled vehicle (e.g. car); traveling,N1
送金,そうきん,remittance; sending money,N1
遭難,そうなん,disaster; shipwreck; accident,N1
騒動,そうどう,strife; riot; rebellion,N1
像,ぞう,statue; image; figure; picture; portrait,N1
増し,まし,extra; additional; less objectionable; better; preferable,N1
増強,ぞうきょう,augment; reinforce; increase,N1
増進,ぞうしん,promoting; increase; advance,N1
憎しみ,にくしみ,hatred,N1
蔵,くら,warehouse; cellar; magazine; granary; godown; depository; treasury; elevator,N1
蔵相,ぞうしょう,Minister of Finance,N1
造り,つくり,make up; structure; physique,N1
造る,つくる,to make; to create; to manufacture; to draw up; to write; to compose; to build; to coin; to cultivate; to org,N1
促す,うながす,to urge; to press; to suggest; to demand; to stimulate; to quicken; to incite; to invite (attention to),N1
促進,そくしん,promotion; acceleration; encouragement; facilitation; spurring on,N1
側,かわ,side; row; surroundings; part; (watch) case,N1
側面,そくめん,side; flank; sidelight; lateral,N1
即する,そくする,to conform to; to agree with; to be adapted to; to be based on,N1
即ち,すなわち,that is; namely; i.e.,N1
即座に,そくざに,immediately; right away,N1
束の間,つかのま,moment; brief time; brief; transient,N1
束縛,そくばく,restraint; shackles; restriction; confinement; binding,N1
足し算,たしざん,addition,N1
其の儘,そのまま,without change; as it is (i.e. now),N1
其れ,それ,it; that,N1
其れから,それから,and then; after that,N1
其れで,それで,and (conj); thereupon; because of that,N1
其れでは,それでは,in that situation; well then ...,N1
其れでも,それでも,but (still); and yet; nevertheless; even so; notwithstanding,N1
其れに,それに,besides; moreover,N1
其れ共,それとも,or; or else,N1
其れ故,それゆえ,therefore; for that reason; so,N1
其れ程,それほど,to that degree; extent,N1
其処,そこ,that place; there,N1
其処で,そこで,so (conj); accordingly; now; then; thereupon,N1
其処ら,そこら,everywhere; somewhere; approximately; that area; around there,N1
其方,そちら,over there; the other,N1
揃い,そろい,set; suit; uniform,N1
存続,そんぞく,duration; continuance,N1
尊い,たっとい,precious; valuable; priceless; noble; exalted; sacred,N1
尊ぶ,たっとぶ,to value; to prize; to esteem,N1
損なう,そこなう,to harm; to hurt; to injure; to damage; to fail in doing,N1
損失,そんしつ,loss,N1
他意,たい,ill will; malice; another intention; secret purpose; ulterior motive; fickleness; double-mindedness,N1
他人,あだびと,another person; unrelated person; outsider; stranger,N1
他動詞,たどうし,transitive verb (direct obj),N1
他方,たほう,another side; different direction; (on) the other hand,N1
多数決,たすうけつ,majority rule,N1
多忙,たぼう,busy; pressure of work,N1
多様,たよう,diversity; variety,N1
唾,つば,saliva; sputum,N1
妥協,だきょう,compromise; giving in,N1
妥結,だけつ,agreement,N1
打ち合わせ,うちあわせ,business meeting; previous arrangement; appointment,N1
打ち合わせる,うちあわせる,to knock together; to arrange,N1
打ち込む,うちこむ,to drive in (e.g. nail  stake); to devote oneself to; to shoot into; to smash; to throw into; to cast int,N1
打ち消し,うちけし,negation; denial; negative,N1
打ち切る,うちきる,to stop; to abort; to discontinue; to close,N1
打開,だかい,break in the deadlock,N1
打撃,だげき,1.  blow; shock; strike; damage; 2.  batting (baseball),N1
打付ける,ぶつける,to knock; to run into; to nail on; to strike hard; to hit and attack,N1
駄作,ださく,poor work; rubbish,N1
体,てい,appearance; air; condition; state; form,N1
体格,たいかく,physique; constitution,N1
体験,たいけん,personal experience,N1
体裁,ていさい,decency; style; form; appearance; show; get-up; format,N1
体付き,からだつき,body build; figure,N1
体力,たいりょく,physical strength,N1
対して,たいして,for; in regard to; per,N1
対応,たいおう,interaction; correspondence; coping with; dealing with,N1
対決,たいけつ,confrontation; showdown,N1
対抗,たいこう,opposition; antagonism,N1
対処,たいしょ,deal with; cope,N1
対談,たいだん,talk; dialogue; conversation,N1
対等,たいとう,equivalent,N1
対比,たいひ,contrast; comparison,N1
対辺,たいへん,(geometrical) opposite side,N1
対面,たいめん,interview; meeting,N1
対立,たいりつ,confrontation; opposition; antagonism,N1
対話,たいわ,interactive; interaction; conversation; dialogue,N1
耐える,たえる,to bear; to endure,N1
帯びる,おびる,to wear; to carry; to be entrusted; to have; to take on; to have a trace of; to be tinged with,N1
待ち遠しい,まちどおしい,looking forward to,N1
待ち合わせ,まちあわせ,appointment,N1
待ち望む,まちのぞむ,to look anxiously for; to wait eagerly for,N1
待遇,たいぐう,treatment; reception,N1
待望,たいぼう,expectant waiting,N1
怠い,だるい,sluggish; feel heavy; languid; dull,N1
怠慢,たいまん,negligence; procrastination; carelessness,N1
態々,わざわざ,expressly; specially; doing something especially rather than incidentally,N1
態と,わざと,on purpose,N1
態勢,たいせい,attitude; conditions; preparations,N1
戴きます,いただきます,expression of gratitude before meals,N1
滞る,とどこおる,to stagnate; to be delayed,N1
滞納,たいのう,non-payment; default,N1
腿,もも,thigh; femur,N1
退く,しりぞく,to retreat; to recede; to withdraw,N1
退ける,しりぞける,to repel; to drive away,N1
退化,たいか,degeneration; retrogression,N1
退学,たいがく,dropping out of school,N1
退治,たいじ,extermination,N1
退職,たいしょく,retirement (from office),N1
代,しろ,price; materials; substitution,N1
代わる,かわる,to take the place of; to relieve; to be substituted for; to be exchanged; to change places with; to take,N1
代わる代わる,かわるがわる,alternately,N1
代弁,だいべん,pay by proxy; act for another; speak for another,N1
代用,だいよう,substitution,N1
台本,だいほん,libretto; scenario,N1
台無し,だいなし,mess; spoiled; (come to) nothing,N1
大げさ,おおげさ,grandiose; exaggerated,N1
大ざっぱ,おおざっぱ,rough (as in not precise); broad; sketchy,N1
大概,たいがい,in general; mainly,N1
大筋,おおすじ,outline; summary,N1
大金,たいきん,great cost,N1
大空,おおぞら,heaven; firmament; the sky,N1
大事,おおごと,important; valuable; serious matter,N1
大衆,たいしゅう,general public,N1
大人しい,おとなしい,obedient; docile; quiet,N1
大水,おおみず,flood,N1
大胆,だいたん,bold; daring; audacious,N1
大部,たいぶ,most (e.g. most part); greater; fairly; a good deal; much,N1
大幅,おおはば,full width; large scale; drastic,N1
大柄,おおがら,large build; large pattern,N1
大便,だいべん,feces; excrement; shit,N1
大方,おおかた,perhaps; almost all; majority,N1
第,だい,ordinal,N1
第一,だいいち,first; foremost; # 1,N1
沢山,たくさん,many; a lot; much,N1
濯ぐ,すすぐ,to rinse; to wash out,N1
達者,たっしゃ,skillful; in good health,N1
達成,たっせい,achievement,N1
脱する,だっする,to escape from; to get out,N1
脱出,だっしゅつ,escape,N1
脱退,だったい,secession,N1
辿り着く,たどりつく,to grope along to; to struggle on to; to arrive somewhere after a struggle,N1
辿る,たどる,to follow (road); to pursue (course); to follow up,N1
誰,たれ,adjectival suffix for a person,N1
単,ひとえ,one layer; single,N1
単一,たんいつ,single; simple; sole; individual; unitory,N1
単調,たんちょう,monotony; monotone; dullness,N1
単独,たんどく,sole; independence; single; solo (flight),N1
嘆く,なげく,to sigh; to lament; to grieve,N1
担う,になう,to carry on shoulder; to bear (burden); to shoulder (gun),N1
担架,たんか,stretcher; litter,N1
探検,たんけん,exploration; expedition,N1
旦那,だんな,master (of house); husband (informal),N1
歎,たん,grief; sigh; lamentation,N1
炭素,たんそ,carbon (C),N1
短歌,たんか,tanka; 31-syllable Japanese poem,N1
短気,たんき,quick temper,N1
短縮,たんしゅく,shortening; abbreviation; reduction,N1
短大,たんだい,junior college,N1
短波,たんぱ,short wave,N1
箪笥,たんす,chest of drawers,N1
綻びる,ほころびる,to come apart at the seams; to begin to open; to smile broadly,N1
蛋白質,たんぱくしつ,protein,N1
鍛える,きたえる,to forge; to drill; to temper; to train; to discipline,N1
団結,だんけつ,unity; union; combination,N1
団扇,うちわ,fan,N1
壇,だん,1.  platform; podium; rostrum; 2.  (arch) mandala,N1
弾く,はじく,to flip; to snap,N1
弾む,はずむ,to spring; to bound; to bounce; to be stimulated; to be encouraged; to get lively; to treat oneself to; to,N1
弾力,だんりょく,elasticity; flexibility,N1
断言,だんげん,declaration; affirmation,N1
断然,だんぜん,firmly; absolutely; definitely,N1
断面,だんめん,cross section,N1
段々,だんだん,gradually; by degrees,N1
値,あたい,value; price; cost; worth; merit,N1
値する,あたいする,to be worth; to deserve; to merit,N1
値引き,ねびき,price reduction; discount,N1
値打ち,ねうち,value; worth; price; dignity,N1
知り合い,しりあい,acquaintance,N1
知性,ちせい,intelligence,N1
知的,ちてき,intellectual,N1
地形,じぎょう,terrain; geographical features; topography,N1
地元,じもと,local,N1
地獄,じごく,hell,N1
地主,じぬし,landlord,N1
地方,じかた,area; locality; district; region; the coast,N1
弛み,たるみ,slack; slackening; dullness; letdown,N1
弛む,たるむ,to slacken; to loosen; to relax,N1
恥,はじ,shame; embarrassment,N1
恥じらう,はじらう,to feel shy; to be bashful; to blush,N1
恥じる,はじる,to feel ashamed,N1
遅くとも,おそくとも,at the latest,N1
遅らす,おくらす,to retard; to delay,N1
遅れ,おくれ,delay; lag,N1
築く,きずく,to build; to pile up; to amass,N1
畜産,ちくさん,animal husbandry,N1
畜生,ちくしょう,beast; brute; damn,N1
蓄積,ちくせき,accumulation; accumulate; store,N1
秩序,ちつじょ,order; regularity; system; method,N1
窒息,ちっそく,suffocation,N1
茶の間,ちゃのま,living room (Japanese style),N1
茶の湯,ちゃのゆ,tea ceremony,N1
着,ちゃく,counter for suits of clothing; arriving at ..,N1
着工,ちゃっこう,start of (construction) work,N1
着手,ちゃくしゅ,embarkation; launch,N1
着飾る,きかざる,to dress up,N1
着色,ちゃくしょく,colouring; coloring,N1
着席,ちゃくせき,sit down; seat,N1
着目,ちゃくもく,attention,N1
着陸,ちゃくりく,landing; alighting; touch down,N1
中継,ちゅうけい,relay; hook-up,N1
中指,ちゅうし,middle finger,N1
中傷,ちゅうしょう,slander; libel; defamation,N1
中枢,ちゅうすう,centre; pivot; mainstay; nucleus; backbone; central figure; pillar; key man,N1
中断,ちゅうだん,interruption; suspension; break,N1
中程,なかほど,middle; midway,N1
中毒,ちゅうどく,poisoning,N1
中腹,ちゅうっぱら,irritated; offended,N1
中立,ちゅうりつ,neutrality,N1
中和,ちゅうわ,neutralize; counteract,N1
仲人,ちゅうにん,go-between; matchmaker,N1
宙返り,ちゅうがえり,somersault; looping-the-loop,N1
忠告,ちゅうこく,advice; warning,N1
忠実,ちゅうじつ,fidelity; faithfulness,N1
抽選,ちゅうせん,lottery; raffle; drawing (of lots),N1
昼間,ちゅうかん,daytime; during the day,N1
昼飯,ちゅうはん,lunch; midday meal,N1
柱,はしら,pillar; post,N1
著,ちゃく,counter for suits of clothing; arriving at ..,N1
著しい,いちじるしい,remarkable; considerable,N1
著書,ちょしょ,literary work; book,N1
著名,ちょめい,well-known; noted; celebrated,N1
貯蓄,ちょちく,savings,N1
丁々,とうとう,clashing of swords; felling of trees; ringing of an ax,N1
丁目,ちょうめ,district of a town; city block (of irregular size),N1
兆,きざし,signs; omen; symptoms,N1
兆し,きざし,signs; omen; symptoms,N1
喋る,しゃべる,to talk; to chat; to chatter,N1
帳,とばり,curtain,N1
庁,ちょう,government office,N1
張り紙,はりがみ,paper patch; paper backing; poster,N1
徴収,ちょうしゅう,collection; levy,N1
懲りる,こりる,to learn by experience; to be disgusted with,N1
挑む,いどむ,to challenge; to contend for; to make love to,N1
挑戦,ちょうせん,challenge; defiance,N1
朝寝坊,あさねぼう,oversleeping; late riser,N1
潮,うしお,tide,N1
聴覚,ちょうかく,the sense of hearing,N1
聴講,ちょうこう,lecture attendance; auditing,N1
聴診器,ちょうしんき,stethoscope,N1
腸,ちょう,guts; bowels; intestines,N1
蝶,ちょう,butterfly,N1
調べ,しらべ,preparation; investigation; inspection,N1
調印,ちょういん,signature; sign; sealing,N1
調停,ちょうてい,arbitration; conciliation; mediation,N1
調理,ちょうり,cooking,N1
調和,ちょうわ,harmony,N1
超,ちょう,super-; ultra-; hyper-,N1
長,おさ,chief; head,N1
長々,ながなが,long; drawn-out; very long,N1
長官,ちょうかん,chief; (government) secretary,N1
長閑,のどか,tranquil; calm; quiet,N1
長大,ちょうだい,very long; great length,N1
長編,ちょうへん,long (e.g. novel  film),N1
頂,いただき,(top of) head; summit; spire,N1
鳥居,とりい,torii (Shinto shrine archway),N1
捗る,はかどる,to make progress; to move right ahead (with the work); to advance,N1
直ぐ,すぐ,immediately; soon; easily; right (near); honest; upright,N1
直感,ちょっかん,intuition,N1
直面,ちょくめん,confrontation,N1
沈める,しずめる,to sink; to submerge,N1
沈殿,ちんでん,precipitation; settlement,N1
沈没,ちんぼつ,sinking; foundering,N1
沈黙,ちんもく,silence; reticence,N1
賃金,ちんぎん,wages,N1
陳列,ちんれつ,exhibition; display; show,N1
津波,つなみ,tsunami; tidal wave,N1
墜落,ついらく,falling; crashing,N1
追い込む,おいこむ,to herd; to corner; to drive,N1
追い出す,おいだす,to expel; to drive out,N1
追及,ついきゅう,gaining on; carrying out; solving (crime),N1
追跡,ついせき,pursuit,N1
追放,ついほう,exile; banishment,N1
痛む,いたむ,to hurt; to feel a pain; to be injured,N1
痛める,いためる,to hurt; to injure; to cause pain; to worry; to bother; to afflict; to be grieved over,N1
痛感,つうかん,feeling keenly; fully realizing,N1
痛切,つうせつ,keen; acute,N1
通,つう,connoisseur; counter for letters,N1
通りかかる,とおりかかる,to happen to pass by,N1
通常,つうじょう,common; general; usually,N1
辻褄,つじつま,coherence; consistency,N1
綴じる,とじる,to bind; to file,N1
壷,つぼ,tsubo jar; pot; vase,N1
吊り革,つりかわ,strap,N1
吊るす,つるす,to hang,N1
釣り,つり,fishing; angling,N1
釣鐘,つりがね,hanging bell,N1
停滞,ていたい,stagnation; tie-up; congestion; retention; accumulation; falling into arrears,N1
剃る,する,to shave,N1
堤防,ていぼう,bank; weir,N1
定まる,さだまる,to become settled; to be fixed,N1
定める,さだめる,to decide; to establish; to determine,N1
定義,ていぎ,definition,N1
定食,ていしょく,set meal; special (of the day),N1
定年,ていねん,retirement age,N1
弟,おと,younger brother,N1
提供,ていきょう,offer; tender; program sponsoring; furnishing,N1
提携,ていけい,cooperation; tie-up; joint business; link-up,N1
提示,ていじ,presentation; exhibit; suggest; citation,N1
梯子,ていし,ladder; stairs,N1
締め切り,しめきり,closing; cut-off; end; deadline; Closed; No Entrance,N1
訂正,ていせい,correction; revision,N1
